timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
582600;1046.25;0.9;10.5;-5.0;1890.8807;70.480644;1
582700;1045.25;0.9;10.5;-5.0;1891.0552;70.48344;1
582800;1044.75;0.9;10.5;-5.0;1891.2313;70.48624;1
582900;1044.75;0.9;10.5;-5.0;1891.4093;70.48904;1
583000;1044.25;0.9;10.5;-5.0;1891.5887;70.491844;1
583100;1042.25;0.9;10.5;-5.0;1891.77;70.49465;1
583200;1043.25;0.9;10.5;-5.0;1891.953;70.49747;1
583300;1041.75;0.9;10.5;-5.0;1892.1377;70.50028;1
583400;1043.25;0.9;10.5;-5.0;1892.324;70.503105;1
583500;1041.25;0.9;10.5;-5.0;1892.5121;70.505936;1
583600;1043.75;0.9;10.5;-5.0;1892.7018;70.508766;1
583700;1043.5;0.9;10.5;-5.0;1892.8933;70.5116;1
583800;1041.75;0.9;10.5;-5.0;1893.0865;70.514435;1
583900;1043.25;0.9;10.5;-5.0;1893.2814;70.51728;1
584000;1043.25;0.9;10.5;-5.0;1893.478;70.52013;1
584100;1043.5;0.9;10.5;-5.0;1893.6764;70.52297;1
584200;1043.75;0.9;10.5;-5.0;1893.8766;70.525826;1
584300;1044.0;0.9;10.5;-5.0;1894.0784;70.52868;1
584400;1042.25;0.9;10.5;-5.0;1894.282;70.53154;1
584500;1041.25;0.9;10.5;-5.0;1894.4874;70.53441;1
584600;1041.5;0.9;10.5;-5.0;1894.6945;70.53728;1
584700;1041.25;0.9;10.5;-5.0;1894.9033;70.540146;1
584800;1039.25;0.9;10.5;-5.0;1895.114;70.54302;1
584900;1040.25;0.9;10.5;-5.0;1895.3263;70.5459;1
585000;1040.25;0.9;10.5;-5.0;1895.5405;70.54878;1
585100;1040.25;0.9;10.5;-5.0;1895.7565;70.55167;1
585200;1038.75;0.9;10.5;-5.0;1895.9741;70.55455;1
585300;1039.75;0.9;10.5;-5.0;1896.1936;70.55744;1
585400;1039.5;0.9;10.5;-5.0;1896.4149;70.56034;1
585500;1039.75;0.9;10.5;-5.0;1896.638;70.56324;1
585600;1038.75;0.9;10.5;-5.0;1896.8628;70.56614;1
585700;1038.25;0.9;10.5;-5.0;1897.0894;70.569046;1
585800;1037.25;0.9;10.5;-5.0;1897.3179;70.57195;1
585900;1038.75;0.9;10.5;-5.0;1897.5481;70.57487;1
586000;1037.75;0.9;10.5;-5.0;1897.7802;70.57778;1
586100;1037.25;0.9;10.5;-5.0;1898.014;70.580696;1
586200;1037.75;0.9;10.5;-5.0;1898.2496;70.58362;1
586300;1037.25;0.9;10.5;-5.0;1898.4872;70.58654;1
586400;1035.75;0.9;10.5;-5.0;1898.7266;70.58946;1
586500;1037.25;0.9;10.5;-5.0;1898.9677;70.59239;1
586600;1037.25;0.9;10.5;-5.0;1899.2107;70.59533;1
586700;1037.25;0.9;10.5;-5.0;1899.4554;70.59826;1
586800;1036.25;0.9;10.5;-5.0;1899.7021;70.6012;1
586900;1036.25;0.9;10.5;-5.0;1899.9507;70.60414;1
587000;1035.75;0.9;10.5;-5.0;1900.201;70.607086;1
587100;1035.25;0.9;10.5;-5.0;1900.4532;70.61003;1
587200;1035.75;0.9;10.5;-5.0;1900.7073;70.612976;1
587300;1033.75;0.9;10.5;-5.0;1900.9633;70.61593;1
587400;1034.25;0.9;10.5;-5.0;1901.2211;70.61888;1
587500;1034.25;0.9;10.5;-5.0;1901.4807;70.62184;1
587600;1035.25;0.9;10.5;-5.0;1901.7422;70.6248;1
587700;1036.25;0.9;10.5;-5.0;1902.0056;70.62776;1
587800;1035.25;0.9;10.5;-5.0;1902.2709;70.63072;1
587900;1034.25;0.9;10.5;-5.0;1902.5381;70.63369;1
588000;1034.25;0.9;10.5;-5.0;1902.8071;70.63666;1
588100;1033.25;0.9;10.5;-5.0;1903.0781;70.63963;1
588200;1033.0;0.9;10.5;-5.0;1903.351;70.64261;1
588300;1033.0;0.9;10.5;-5.0;1903.6257;70.645584;1
588400;1033.25;0.9;10.5;-5.0;1903.9025;70.64856;1
588500;1032.75;0.9;10.5;-5.0;1904.181;70.65154;1
588600;1032.75;0.9;10.5;-5.0;1904.4614;70.654526;1
588700;1033.75;0.9;10.5;-5.0;1904.7439;70.65751;1
588800;1034.25;0.9;10.5;-5.0;1905.0282;70.66049;1
588900;1034.25;0.9;10.5;-5.0;1905.3145;70.66348;1
589000;1034.25;0.9;10.5;-5.0;1905.6027;70.66647;1
589100;1033.25;0.9;10.5;-5.0;1905.8927;70.66947;1
589200;1034.25;0.9;9.5;-5.0;1906.1848;70.67246;1
589300;1034.25;0.9;9.5;-5.0;1906.4788;70.67546;1
589400;1034.25;0.9;9.5;-5.0;1906.7748;70.67846;1
589500;1034.25;0.9;9.5;-5.0;1907.0726;70.68146;1
589600;1032.75;0.9;9.5;-5.0;1907.3724;70.68446;1
589700;1033.75;0.9;9.5;-5.0;1907.6742;70.68747;1
589800;1032.75;0.9;9.5;-5.0;1907.978;70.690475;1
589900;1032.5;0.9;9.5;-5.0;1908.2837;70.69348;1
590000;1031.75;0.9;9.5;-5.0;1908.5914;70.69649;1
590100;1031.75;0.9;9.5;-5.0;1908.9011;70.6995;1
590200;1031.75;0.9;9.5;-5.0;1909.2128;70.702515;1
590300;1030.75;0.9;9.5;-5.0;1909.5264;70.70553;1
590400;1029.25;0.9;9.5;-5.0;1909.842;70.70854;1
590500;1029.0;0.9;9.5;-5.0;1910.1595;70.71156;1
590600;1030.25;0.9;9.5;-5.0;1910.4791;70.714584;1
590700;1031.25;0.9;9.5;-5.0;1910.8008;70.717606;1
590800;1030.75;0.9;9.5;-5.0;1911.1244;70.72063;1
590900;1030.25;0.9;9.5;-5.0;1911.45;70.72365;1
591000;1030.25;0.9;9.5;-5.0;1911.7776;70.72667;1
591100;1029.75;0.9;9.5;-5.0;1912.1072;70.7297;1
591200;1029.25;0.9;9.5;-5.0;1912.4388;70.73273;1
591300;1029.25;0.9;9.5;-5.0;1912.7726;70.735756;1
591400;1030.25;0.9;9.5;-5.0;1913.1083;70.738785;1
591500;1029.75;0.9;9.5;-5.0;1913.4459;70.74181;1
591600;1030.75;0.9;9.5;-5.0;1913.7856;70.74485;1
591700;1029.75;0.9;9.5;-5.0;1914.1274;70.74788;1
591800;1029.25;0.9;9.5;-5.0;1914.4713;70.750916;1
591900;1028.75;0.9;9.5;-5.0;1914.8173;70.75395;1
592000;1029.0;0.9;9.5;-5.0;1915.1652;70.75699;1
592100;1028.75;0.9;9.5;-4.5;1915.5151;70.760025;1
592200;1027.75;0.9;9.5;-4.5;1915.8672;70.76306;1
592300;1028.75;0.9;9.5;-4.5;1916.2213;70.7661;1
592400;1029.0;0.9;9.5;-4.5;1916.5775;70.76914;1
592500;1028.75;0.9;9.5;-4.5;1916.9357;70.77218;1
592600;1029.0;0.9;9.5;-4.5;1917.296;70.77522;1
592700;1028.25;0.9;9.5;-4.5;1917.6584;70.77827;1
592800;1029.25;0.9;9.5;-4.5;1918.023;70.7813;1
592900;1028.75;0.9;9.5;-4.5;1918.3895;70.78435;1
593000;1027.25;0.9;9.5;-4.5;1918.7582;70.78739;1
593100;1026.75;0.9;9.5;-4.5;1919.1289;70.790436;1
593200;1025.25;0.9;9.5;-4.5;1919.5017;70.79349;1
593300;1025.75;0.9;9.5;-4.5;1919.8767;70.79653;1
593400;1024.75;0.9;9.5;-4.5;1920.2538;70.799576;1
593500;1025.25;0.9;9.5;-4.5;1920.6329;70.80263;1
593600;1024.25;0.9;9.5;-4.5;1921.0143;70.80567;1
593700;1023.75;0.9;9.5;-4.5;1921.3976;70.808716;1
593800;1022.75;0.9;9.5;-4.5;1921.7832;70.81177;1
593900;1022.75;0.9;9.5;-4.5;1922.1708;70.81482;1
594000;1023.0;0.9;9.5;-4.5;1922.5605;70.81786;1
594100;1024.25;0.9;9.5;-4.5;1922.9525;70.820915;1
594200;1023.75;0.9;9.5;-4.5;1923.3466;70.82396;1
594300;1024.75;0.9;9.5;-4.5;1923.7428;70.82701;1
594400;1023.75;0.9;9.5;-4.5;1924.1411;70.83006;1
594500;1023.5;0.9;9.5;-4.5;1924.5416;70.833115;1
594600;1023.25;0.9;9.5;-4.5;1924.9443;70.83616;1
594700;1024.75;0.9;9.5;-4.5;1925.3491;70.83921;1
594800;1025.25;0.9;9.5;-4.5;1925.7561;70.84226;1
594900;1026.25;0.9;9.5;-4.5;1926.1653;70.845314;1
595000;1026.0;0.9;9.5;-4.5;1926.5765;70.84836;1
595100;1026.0;0.9;9.5;-4.5;1926.9901;70.85141;1
595200;1024.75;0.9;9.5;-4.5;1927.4058;70.85446;1
595300;1025.0;0.9;9.5;-4.5;1927.8236;70.857506;1
595400;1025.25;0.9;9.5;-4.5;1928.2437;70.86056;1
595500;1025.25;0.9;9.5;-4.5;1928.6659;70.86361;1
595600;1024.25;0.9;9.5;-4.5;1929.0903;70.86665;1
595700;1024.25;0.9;9.5;-4.5;1929.517;70.869705;1
595800;1024.75;0.9;9.5;-4.5;1929.9458;70.87275;1
595900;1026.25;0.9;9.5;-4.5;1930.3768;70.8758;1
596000;1027.75;0.9;9.5;-4.5;1930.81;70.878845;1
596100;1026.75;0.9;9.5;-4.5;1931.2455;70.8819;1
596200;1027.0;0.9;9.5;-4.5;1931.6832;70.88494;1
596300;1025.25;0.9;9.5;-4.5;1932.1232;70.887985;1
596400;1025.25;0.9;9.5;-4.5;1932.5653;70.89103;1
596500;1025.25;0.9;9.5;-4.5;1933.0096;70.89407;1
596600;1023.75;0.9;9.5;-4.5;1933.4563;70.89712;1
596700;1025.25;0.9;9.5;-4.5;1933.9052;70.90016;1
596800;1023.75;0.9;9.5;-4.5;1934.3562;70.903206;1
596900;1025.25;0.9;9.5;-4.5;1934.8096;70.90625;1
597000;1025.0;0.9;9.5;-4.5;1935.2651;70.90929;1
597100;1024.75;0.9;9.5;-4.5;1935.723;70.91233;1
597200;1023.75;0.9;9.5;-4.5;1936.1831;70.91537;1
597300;1025.75;0.9;9.5;-4.5;1936.6454;70.91841;1
597400;1024.25;0.9;9.5;-4.5;1937.1101;70.92145;1
597500;1024.25;0.9;9.5;-4.5;1937.577;70.924484;1
597600;1025.25;0.9;9.5;-4.5;1938.0461;70.92752;1
597700;1025.25;0.9;9.5;-4.5;1938.5177;70.93056;1
597800;1025.75;0.9;9.5;-4.5;1938.9915;70.933586;1
597900;1024.75;0.9;9.5;-4.5;1939.4674;70.93662;1
598000;1024.75;0.9;9.5;-4.5;1939.9458;70.93965;1
598100;1023.75;0.9;9.5;-4.5;1940.4264;70.94268;1
598200;1025.75;0.9;9.5;-4.5;1940.9093;70.94571;1
598300;1024.75;0.9;9.5;-4.5;1941.3945;70.94874;1
598400;1024.75;0.9;9.5;-4.5;1941.8821;70.95177;1
598500;1024.75;0.9;9.5;-4.5;1942.372;70.954796;1
598600;1022.25;0.9;9.5;-4.5;1942.8641;70.95782;1
598700;1022.25;0.9;9.5;-4.5;1943.3586;70.96084;1
598800;1022.75;0.9;9.5;-4.5;1943.8555;70.96386;1
598900;1023.25;0.9;9.5;-4.5;1944.3546;70.96688;1
599000;1022.75;0.9;9.5;-4.5;1944.8561;70.9699;1
599100;1023.25;0.9;9.5;-4.5;1945.3599;70.972916;1
599200;1023.25;0.9;9.5;-4.5;1945.866;70.97594;1
599300;1023.75;0.9;9.5;-4.5;1946.3745;70.97895;1
599400;1024.25;0.9;9.5;-4.5;1946.8854;70.981964;1
599500;1024.5;0.9;9.5;-4.5;1947.3986;70.98497;1
599600;1024.75;0.9;9.5;-4.5;1947.9142;70.98798;1
599700;1025.75;0.9;9.5;-4.5;1948.432;70.99099;1
599800;1025.75;0.9;9.5;-4.5;1948.9523;70.993996;1
599900;1025.75;0.9;9.5;-4.5;1949.475;70.997;1
600000;1026.25;0.9;9.5;-4.5;1950.0;71.0;1
600100;1026.5;0.9;9.5;-4.5;1950.5273;71.003;1
600200;1027.75;0.9;9.5;-4.5;1951.0571;71.006;1
600300;1028.75;0.9;9.5;-4.5;1951.5894;71.008995;1
600400;1028.5;0.9;9.5;-4.5;1952.1238;71.01199;1
600500;1029.25;0.9;9.5;-4.5;1952.6606;71.014984;1
600600;1031.25;0.9;9.5;-4.5;1953.1998;71.017975;1
600700;1031.75;0.9;9.5;-4.5;1953.7413;71.020966;1
600800;1032.75;0.9;9.5;-4.5;1954.2852;71.02396;1
600900;1032.75;0.9;9.5;-4.5;1954.8313;71.02694;1
601000;1031.75;0.9;9.5;-4.5;1955.3796;71.02992;1
601100;1032.75;0.9;9.5;-4.5;1955.9304;71.032906;1
601200;1033.25;0.9;9.5;-4.5;1956.4835;71.03589;1
601300;1034.25;0.9;9.5;-4.5;1957.0388;71.03887;1
601400;1033.75;0.9;9.5;-4.5;1957.5964;71.041855;1
601500;1032.75;0.9;9.5;-4.5;1958.1562;71.04483;1
601600;1033.75;0.9;9.5;-4.5;1958.7184;71.047806;1
601700;1031.75;0.9;9.5;-4.5;1959.2828;71.05078;1
601800;1030.75;0.9;9.5;-4.5;1959.8494;71.05376;1
601900;1031.0;0.9;9.5;-4.5;1960.4183;71.05673;1
602000;1030.25;0.9;9.5;-4.5;1960.9894;71.0597;1
602100;1030.25;0.9;9.5;-4.5;1961.5627;71.062675;1
602200;1031.25;0.9;9.5;-4.5;1962.1382;71.06564;1
602300;1031.25;0.9;9.5;-4.5;1962.716;71.06861;1
602400;1030.75;0.9;9.5;-4.5;1963.2959;71.07158;1
602500;1031.75;0.9;9.5;-4.5;1963.878;71.07455;1
602600;1030.75;0.9;9.5;-4.5;1964.4624;71.07751;1
602700;1030.5;0.9;9.5;-4.5;1965.049;71.080475;1
602800;1030.5;0.9;9.5;-4.5;1965.6376;71.083435;1
602900;1031.25;0.9;9.5;-4.5;1966.2284;71.0864;1
603000;1029.25;0.9;9.5;-4.5;1966.8214;71.08936;1
603100;1029.75;0.9;9.5;-4.5;1967.4165;71.09232;1
603200;1030.25;0.9;9.5;-4.5;1968.0138;71.09528;1
603300;1030.25;0.9;9.5;-4.5;1968.6132;71.09824;1
603400;1030.0;0.9;9.5;-4.5;1969.2147;71.101204;1
603500;1031.75;0.9;9.5;-4.5;1969.8184;71.104164;1
603600;1031.25;0.9;9.5;-4.5;1970.4241;71.10712;1
603700;1030.25;0.9;9.5;-4.5;1971.032;71.11008;1
603800;1031.25;0.9;9.5;-4.5;1971.6418;71.11303;1
603900;1031.75;0.9;9.5;-4.5;1972.2539;71.11599;1
604000;1031.75;0.9;9.5;-4.5;1972.868;71.11894;1
604100;1030.75;0.9;9.5;-4.5;1973.4841;71.1219;1
604200;1032.25;0.9;9.5;-4.5;1974.1024;71.124855;1
604300;1032.0;0.9;9.5;-4.5;1974.7227;71.12781;1
604400;1033.25;0.9;9.5;-4.5;1975.345;71.13076;1
604500;1032.75;0.9;9.5;-4.5;1975.9694;71.13371;1
604600;1032.25;0.9;9.5;-4.5;1976.5958;71.13667;1
604700;1031.25;0.9;9.5;-4.5;1977.2242;71.139626;1
604800;1031.25;0.9;9.5;-4.5;1977.8546;71.14258;1
604900;1031.5;0.9;9.5;-4.5;1978.487;71.14553;1
605000;1030.75;0.9;9.5;-4.5;1979.1216;71.14848;1
605100;1029.75;0.9;9.5;-4.5;1979.758;71.151436;1
605200;1029.5;0.9;9.5;-4.5;1980.3965;71.15439;1
605300;1030.75;0.9;9.5;-4.5;1981.0369;71.15734;1
605400;1031.0;0.9;9.5;-4.5;1981.6792;71.16029;1
605500;1030.75;0.9;9.5;-4.5;1982.3235;71.163246;1
605600;1033.25;0.9;9.5;-4.5;1982.9698;71.1662;1
605700;1035.25;0.9;9.5;-4.5;1983.618;71.16915;1
605800;1035.25;0.9;9.5;-4.5;1984.2682;71.172104;1
605900;1034.25;0.9;9.5;-4.5;1984.9203;71.17506;1
606000;1033.75;0.9;9.5;-4.5;1985.5743;71.17801;1
606100;1033.75;0.9;9.5;-4.5;1986.2303;71.18096;1
606200;1032.75;0.9;9.5;-4.5;1986.8882;71.183914;1
606300;1032.5;0.9;9.5;-4.5;1987.5479;71.18687;1
606400;1032.75;0.9;9.5;-4.5;1988.2096;71.18983;1
606500;1033.0;0.9;9.5;-4.5;1988.873;71.19278;1
606600;1033.25;0.9;9.5;-4.5;1989.5385;71.19573;1
606700;1033.5;0.9;9.5;-4.5;1990.2057;71.19869;1
606800;1034.75;0.9;9.5;-4.5;1990.8749;71.201645;1
606900;1035.25;0.9;9.5;-4.5;1991.5459;71.204605;1
607000;1036.75;0.9;9.5;-4.5;1992.2188;71.20756;1
607100;1036.75;0.9;9.5;-4.5;1992.8934;71.21052;1
607200;1034.75;0.9;9.5;-4.5;1993.5698;71.21348;1
607300;1033.25;0.9;9.5;-4.5;1994.2482;71.21644;1
607400;1035.25;0.9;9.5;-4.5;1994.9283;71.2194;1
607500;1036.75;0.9;9.5;-4.5;1995.6104;71.22236;1
607600;1037.75;0.9;9.5;-4.5;1996.2941;71.22532;1
607700;1038.75;0.9;9.5;-4.5;1996.9796;71.22828;1
607800;1039.25;0.9;9.5;-4.5;1997.6669;71.23125;1
607900;1038.25;0.9;9.5;-4.5;1998.3561;71.23421;1
608000;1038.0;0.9;9.5;-4.5;1999.0469;71.237175;1
608100;1039.25;0.9;9.5;-4.5;1999.7395;71.24014;1
608200;1039.0;0.9;9.5;-4.5;2000.434;71.24311;1
608300;1040.25;0.9;9.5;-4.5;2001.1301;71.24608;1
608400;1040.25;0.9;9.5;-4.5;2001.828;71.24905;1
608500;1040.25;0.9;9.5;-4.5;2002.5276;71.252014;1
608600;1039.25;0.9;9.5;-4.5;2003.2289;71.25499;1
608700;1038.75;0.9;9.5;-4.5;2003.9319;71.25796;1
608800;1037.75;0.9;9.5;-4.5;2004.6367;71.26093;1
608900;1038.25;0.9;9.5;-4.5;2005.3431;71.26391;1
609000;1038.25;0.9;9.5;-4.5;2006.0513;71.266884;1
609100;1037.25;0.9;9.5;-4.5;2006.7611;71.26986;1
609200;1034.75;0.9;9.5;-4.5;2007.4727;71.27284;1
609300;1033.75;0.9;9.5;-4.5;2008.1858;71.27582;1
609400;1033.75;0.9;9.5;-4.5;2008.9006;71.2788;1
609500;1033.75;0.9;9.5;-4.5;2009.6172;71.281784;1
609600;1033.25;0.9;9.5;-4.5;2010.3353;71.28477;1
609700;1033.5;0.9;9.5;-4.5;2011.055;71.28776;1
609800;1031.75;0.9;9.5;-4.5;2011.7765;71.29074;1
609900;1032.75;0.9;9.5;-4.5;2012.4995;71.29373;1
610000;1034.75;0.9;9.5;-4.5;2013.2241;71.29672;1
610100;1036.75;0.9;9.5;-4.5;2013.9504;71.29971;1
610200;1037.25;0.9;9.5;-4.5;2014.6782;71.30271;1
610300;1035.25;0.9;9.5;-4.5;2015.4077;71.30571;1
610400;1034.25;0.9;9.5;-4.5;2016.1387;71.30871;1
610500;1033.25;0.9;9.5;-4.5;2016.8713;71.31171;1
610600;1033.75;0.9;9.5;-4.5;2017.6055;71.314705;1
610700;1032.75;0.9;9.5;-4.5;2018.3413;71.31771;1
610800;1033.25;0.9;9.5;-4.5;2019.0786;71.32072;1
610900;1032.75;0.9;9.5;-4.5;2019.8174;71.32372;1
611000;1033.25;0.9;9.5;-4.5;2020.5577;71.32673;1
611100;1031.75;0.9;9.5;-4.5;2021.2997;71.32974;1
611200;1031.5;0.9;9.5;-4.5;2022.0431;71.332756;1
611300;1031.75;0.9;9.5;-4.5;2022.7881;71.33577;1
611400;1032.25;0.9;9.5;-4.5;2023.5345;71.33878;1
611500;1030.75;0.9;9.5;-4.5;2024.2825;71.341805;1
611600;1031.25;0.9;9.5;-4.5;2025.032;71.344826;1
611700;1032.25;0.9;9.5;-4.5;2025.7828;71.347855;1
611800;1032.25;0.9;9.5;-4.5;2026.5353;71.350876;1
611900;1033.25;0.9;9.5;-4.5;2027.2892;71.353905;1
612000;1033.25;0.9;9.5;-4.5;2028.0446;71.35693;1
612100;1032.25;0.9;9.5;-4.5;2028.8013;71.35997;1
612200;1033.75;0.9;9.5;-4.5;2029.5596;71.36301;1
612300;1031.75;0.9;9.5;-4.5;2030.3192;71.36604;1
612400;1031.75;0.9;9.5;-4.5;2031.0803;71.36908;1
612500;1032.0;0.9;9.5;-4.5;2031.8429;71.37212;1
612600;1033.25;0.9;9.5;-4.5;2032.6068;71.37517;1
612700;1034.25;0.9;9.5;-4.5;2033.3722;71.37822;1
612800;1032.75;0.9;9.5;-4.5;2034.1389;71.38127;1
612900;1030.75;0.9;9.5;-4.5;2034.9071;71.38432;1
613000;1031.75;0.9;9.5;-4.5;2035.6766;71.38738;1
613100;1031.75;0.9;9.5;-4.5;2036.4476;71.390434;1
613200;1032.25;0.9;9.5;-4.5;2037.2198;71.3935;1
613300;1032.75;0.9;9.5;-4.5;2037.9935;71.39656;1
613400;1032.5;0.9;9.5;-4.5;2038.7686;71.39963;1
613500;1031.25;0.9;9.5;-4.5;2039.5448;71.4027;1
613600;1030.75;0.9;9.5;-4.5;2040.3225;71.40577;1
613700;1030.75;0.9;9.5;-4.5;2041.1016;71.408844;1
613800;1032.25;0.9;9.5;-4.5;2041.8818;71.41193;1
613900;1032.75;0.9;9.5;-4.5;2042.6636;71.41501;1
614000;1032.25;0.9;9.5;-4.5;2043.4465;71.41809;1
614100;1030.75;0.9;9.5;-4.5;2044.2308;71.42118;1
614200;1030.75;0.9;9.5;-4.5;2045.0164;71.42427;1
614300;1028.75;0.9;9.5;-4.5;2045.8032;71.42737;1
614400;1030.25;0.9;9.5;-4.5;2046.5913;71.43046;1
614500;1030.0;0.9;9.5;-4.5;2047.3807;71.43356;1
614600;1031.25;0.9;9.5;-4.5;2048.1714;71.43667;1
614700;1032.25;0.9;9.5;-4.5;2048.9631;71.43977;1
614800;1033.25;0.9;9.5;-4.5;2049.7563;71.44288;1
614900;1033.0;0.9;9.5;-4.5;2050.5508;71.44599;1
615000;1032.25;0.9;9.5;-4.5;2051.3464;71.44911;1
615100;1030.75;0.9;9.5;-4.5;2052.1433;71.45223;1
615200;1029.25;0.9;9.5;-4.5;2052.9414;71.45535;1
615300;1027.25;0.9;9.5;-4.5;2053.7405;71.45848;1
615400;1027.75;0.9;9.5;-4.5;2054.541;71.46162;1
615500;1027.75;0.9;9.5;-4.5;2055.3428;71.464745;1
615600;1029.25;0.9;9.5;-4.5;2056.1455;71.46789;1
615700;1028.25;0.9;9.5;-4.5;2056.9495;71.47102;1
615800;1028.25;0.9;9.5;-4.5;2057.7546;71.474174;1
615900;1027.25;0.9;9.5;-4.5;2058.561;71.47732;1
616000;1028.25;0.9;9.5;-4.5;2059.3687;71.48047;1
616100;1028.25;0.9;9.5;-4.5;2060.1772;71.48363;1
616200;1028.25;0.9;9.5;-4.5;2060.987;71.486786;1
616300;1027.25;0.9;9.5;-4.5;2061.798;71.48995;1
616400;1028.25;0.9;9.5;-4.5;2062.61;71.49312;1
616500;1028.75;0.9;9.5;-4.5;2063.423;71.49629;1
616600;1029.0;0.9;9.5;-4.5;2064.2375;71.499466;1
616700;1027.75;0.9;9.5;-4.5;2065.0527;71.50265;1
616800;1028.0;0.9;9.5;-4.5;2065.8694;71.50583;1
616900;1029.75;0.9;9.5;-4.5;2066.6868;71.50902;1
617000;1029.75;0.9;9.5;-4.5;2067.5054;71.51221;1
617100;1029.75;0.9;9.5;-4.5;2068.3252;71.5154;1
617200;1028.25;0.9;9.5;-4.5;2069.146;71.51861;1
617300;1028.75;0.9;9.5;-4.5;2069.9678;71.521805;1
617400;1028.75;0.9;9.5;-4.5;2070.7905;71.52502;1
617500;1029.0;0.9;9.5;-4.5;2071.6145;71.52823;1
617600;1030.25;0.9;9.5;-4.5;2072.4395;71.53145;1
617700;1029.25;0.9;9.5;-4.5;2073.2654;71.53467;1
617800;1029.25;0.9;9.5;-4.5;2074.0923;71.537895;1
617900;1029.25;0.9;9.5;-4.5;2074.9204;71.54112;1
618000;1029.75;0.9;9.5;-4.5;2075.7493;71.54436;1
618100;1030.75;0.9;9.5;-4.5;2076.5793;71.54759;1
618200;1032.75;0.9;9.5;-4.5;2077.4102;71.55084;1
618300;1033.75;0.9;9.5;-4.5;2078.2422;71.554085;1
618400;1035.25;0.9;9.5;-4.5;2079.075;71.55734;1
618500;1035.5;0.9;9.5;-4.5;2079.909;71.56059;1
618600;1036.25;0.9;9.5;-4.5;2080.7437;71.56386;1
618700;1037.25;0.9;9.5;-4.5;2081.5793;71.56712;1
618800;1037.25;0.9;9.5;-4.5;2082.4163;71.5704;1
618900;1038.25;0.9;9.5;-4.5;2083.2537;71.57367;1
619000;1038.75;0.9;9.5;-4.5;2084.0923;71.57695;1
619100;1039.25;0.9;9.5;-4.5;2084.932;71.58024;1
619200;1039.25;0.9;9.5;-4.5;2085.7722;71.58353;1
619300;1039.25;0.9;9.5;-4.5;2086.6135;71.58682;1
619400;1038.25;0.9;9.5;-4.5;2087.4556;71.59012;1
619500;1039.25;0.9;9.5;-4.5;2088.2986;71.59343;1
619600;1037.75;0.9;9.5;-4.5;2089.1426;71.59673;1
619700;1037.25;0.9;9.5;-4.5;2089.9873;71.60005;1
619800;1038.75;0.9;9.5;-4.5;2090.833;71.60337;1
619900;1038.75;0.9;9.5;-4.5;2091.6797;71.6067;1
620000;1040.75;0.9;9.5;-4.5;2092.5269;71.61002;1
620100;1039.75;0.9;9.5;-4.5;2093.3752;71.613365;1
620200;1039.75;0.9;9.5;-4.5;2094.224;71.6167;1
620300;1039.25;0.9;9.5;-4.5;2095.074;71.62005;1
620400;1038.25;0.9;9.5;-4.5;2095.9248;71.6234;1
620500;1038.5;0.9;9.5;-4.5;2096.7761;71.626755;1
620600;1040.75;0.9;9.5;-4.5;2097.6284;71.63012;1
620700;1040.25;0.9;9.5;-4.5;2098.4817;71.633484;1
620800;1039.75;0.9;9.5;-4.5;2099.3354;71.636856;1
620900;1040.0;0.9;9.5;-4.5;2100.1902;71.640236;1
621000;1042.25;0.9;9.5;-4.5;2101.0454;71.643616;1
621100;1042.25;0.9;9.5;-4.5;2101.9016;71.64701;1
621200;1041.25;0.9;9.5;-4.5;2102.7585;71.6504;1
621300;1041.75;0.9;9.5;-4.5;2103.6162;71.6538;1
621400;1041.25;0.9;9.5;-4.5;2104.4746;71.6572;1
621500;1042.75;0.9;9.5;-4.5;2105.3337;71.66062;1
621600;1043.25;0.9;9.5;-4.5;2106.1936;71.66403;1
621700;1043.5;0.9;9.5;-4.5;2107.0542;71.66746;1
621800;1044.25;0.9;9.5;-4.5;2107.9155;71.67088;1
621900;1044.25;0.9;9.5;-4.5;2108.7776;71.674324;1
622000;1045.75;0.9;9.5;-4.5;2109.6401;71.677765;1
622100;1046.75;0.9;9.5;-4.5;2110.5037;71.681206;1
622200;1044.75;0.9;9.5;-4.5;2111.3677;71.68466;1
622300;1045.25;0.9;9.5;-4.5;2112.2324;71.68812;1
622400;1044.25;0.9;9.5;-4.5;2113.0977;71.69158;1
622500;1043.75;0.9;9.5;-4.5;2113.9636;71.69505;1
622600;1043.25;0.9;9.5;-4.5;2114.8303;71.698524;1
622700;1042.25;0.9;9.5;-4.5;2115.6978;71.70201;1
622800;1044.75;0.9;9.5;-4.5;2116.5657;71.7055;1
622900;1044.25;0.9;9.5;-4.5;2117.4343;71.70899;1
623000;1042.75;0.9;9.5;-4.5;2118.3035;71.712494;1
623100;1041.25;0.9;9.5;-4.5;2119.173;71.715996;1
623200;1040.75;0.9;9.5;-4.5;2120.0437;71.71951;1
623300;1038.75;0.9;9.5;-4.5;2120.9146;71.72303;1
623400;1037.75;0.9;9.5;-4.5;2121.7861;71.726555;1
623500;1039.25;0.9;9.5;-4.5;2122.6582;71.73009;1
623600;1039.75;0.9;9.5;-4.5;2123.531;71.73363;1
