day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;942800;AMETHYSTS;9996;1;9995;30;;;9998;2;10004;1;10005;30;9997.0;8925.0
1;942900;STARFRUIT;5030;20;;;;;5031;5;5037;20;;;5030.5;2788.640625
1;942900;AMETHYSTS;9995;20;;;;;10002;1;10005;20;;;9998.5;8929.0
1;943000;STARFRUIT;5030;21;;;;;5037;21;;;;;5033.5;2797.4375
1;943000;AMETHYSTS;9998;4;9995;21;;;10005;21;;;;;10001.5;8929.0
1;943100;AMETHYSTS;9995;21;;;;;10002;7;10005;21;;;9998.5;8929.0
1;943100;STARFRUIT;5036;1;5031;2;5030;21;5037;21;;;;;5036.5;2796.7109375
1;943200;STARFRUIT;5031;1;5030;23;;;5037;24;;;;;5034.0;2807.1484375
1;943200;AMETHYSTS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;8929.0
1;943300;STARFRUIT;5032;1;5031;26;;;5038;27;;;;;5035.0;2826.09375
1;943300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;8931.0
1;943400;STARFRUIT;5033;8;5032;22;;;5039;22;;;;;5036.0;2839.3125
1;943400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8931.0
1;943500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8931.0
1;943500;STARFRUIT;5033;1;5032;21;;;5037;1;5039;22;;;5035.0;2844.421875
1;943600;STARFRUIT;5034;6;5033;23;;;5039;1;5040;22;;;5036.5;2847.21875
1;943600;AMETHYSTS;9998;1;9996;1;9995;22;10004;1;10005;22;;;10001.0;8931.0
1;943700;STARFRUIT;5033;1;5032;23;;;5039;25;;;;;5036.0;2827.0
1;943700;AMETHYSTS;9996;2;9995;23;;;9998;5;10002;4;10004;2;9997.0;8931.0
1;943800;STARFRUIT;5033;24;;;;;5038;3;5040;24;;;5035.5;2827.0
1;943800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;8933.0
1;943900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8933.0
1;943900;STARFRUIT;5033;31;;;;;5038;5;5039;2;5040;29;5035.5;2827.0
1;944000;STARFRUIT;5033;31;;;;;5040;31;;;;;5036.5;2827.0
1;944000;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8933.0
1;944100;STARFRUIT;5034;1;5033;22;;;5040;22;;;;;5037.0;2827.0
1;944100;AMETHYSTS;10002;4;9996;2;9995;20;10004;2;10005;20;;;10003.0;8933.0
1;944200;STARFRUIT;5033;27;;;;;5039;1;5040;26;;;5036.0;2827.0
1;944200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;8941.0
1;944300;AMETHYSTS;9996;1;9995;21;;;9998;3;10004;1;10005;21;9997.0;8941.0
1;944300;STARFRUIT;5033;22;;;;;5038;2;5040;22;;;5035.5;2827.0
1;944400;STARFRUIT;5033;24;;;;;5039;2;5040;22;;;5036.0;2827.0
1;944400;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;8947.0
1;944500;STARFRUIT;5033;5;5032;28;;;5039;28;;;;;5036.0;2827.0
1;944500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;8947.0
1;944600;STARFRUIT;5033;4;5032;27;;;5039;27;;;;;5036.0;2827.0
1;944600;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;8947.0
1;944700;AMETHYSTS;9995;29;;;;;9998;1;10005;29;;;9996.5;8948.0
1;944700;STARFRUIT;5032;29;;;;;5037;2;5039;29;;;5034.5;2827.80517578125
1;944800;STARFRUIT;5033;8;5032;27;;;5039;27;;;;;5036.0;2827.34033203125
1;944800;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;8948.0
1;944900;STARFRUIT;5032;23;;;;;5038;2;5039;21;;;5035.0;2827.16162109375
1;944900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8948.0
1;945000;STARFRUIT;5031;26;;;;;5038;26;;;;;5034.5;2826.158203125
1;945000;AMETHYSTS;9995;26;;;;;10002;2;10005;26;;;9998.5;8948.0
1;945100;AMETHYSTS;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;8948.0
1;945100;STARFRUIT;5032;4;5031;28;;;5037;2;5038;26;;;5034.5;2826.189453125
1;945200;STARFRUIT;5031;6;5030;24;;;5037;24;;;;;5034.0;2825.6044921875
1;945200;AMETHYSTS;9996;2;9995;22;;;9998;4;10004;2;10005;22;9997.0;8948.0
1;945300;STARFRUIT;5031;2;5030;25;;;5036;1;5037;24;;;5033.5;2807.9453125
1;945300;AMETHYSTS;9998;5;9996;1;9995;24;10004;1;10005;24;;;10001.0;8948.0
1;945400;STARFRUIT;5029;26;;;;;5036;26;;;;;5032.5;2797.578125
1;945400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;8948.0
1;945500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;8948.0
1;945500;STARFRUIT;5030;29;;;;;5036;2;5037;27;;;5033.0;2806.640625
1;945600;STARFRUIT;5029;27;;;;;5037;27;;;;;5033.0;2805.96875
1;945600;AMETHYSTS;9995;27;;;;;10002;7;10005;27;;;9998.5;8948.0
1;945700;STARFRUIT;5030;30;;;;;5037;30;;;;;5033.5;2811.5625
1;945700;AMETHYSTS;9995;30;;;;;9998;1;10005;30;;;9996.5;8953.0
1;945800;STARFRUIT;5031;29;;;;;5038;29;;;;;5034.5;2829.9375
1;945800;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;8955.0
1;945900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8955.0
1;945900;STARFRUIT;5032;3;5031;23;;;5038;23;;;;;5035.0;2840.0
1;946000;STARFRUIT;5031;24;;;;;5038;24;;;;;5034.5;2839.71875
1;946000;AMETHYSTS;9995;24;;;;;9998;6;10005;24;;;9996.5;8955.0
1;946100;STARFRUIT;5032;30;;;;;5038;2;5039;29;;;5035.0;2847.9375
1;946100;AMETHYSTS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;8963.0
1;946200;STARFRUIT;5037;1;5031;26;;;5038;26;;;;;5037.5;2840.78125
1;946200;AMETHYSTS;9995;26;;;;;10002;8;10005;26;;;9998.5;8963.0
1;946300;AMETHYSTS;9995;29;;;;;10002;10;10005;29;;;9998.5;8963.0
1;946300;STARFRUIT;5031;29;;;;;5038;29;;;;;5034.5;2843.9765625
1;946400;STARFRUIT;5032;1;5031;23;;;5038;24;;;;;5035.0;2844.5
1;946400;AMETHYSTS;9996;1;9995;23;;;10002;10;10004;1;10005;23;9999.0;8963.0
1;946500;STARFRUIT;5032;2;5031;29;;;5036;2;5038;31;;;5034.0;2844.3203125
1;946500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8963.0
1;946600;STARFRUIT;5032;20;;;;;5037;2;5039;20;;;5034.5;2848.6484375
1;946600;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;8963.0
1;946700;AMETHYSTS;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;8963.0
1;946700;STARFRUIT;5032;22;;;;;5037;5;5038;1;5039;21;5034.5;2849.796875
1;946800;STARFRUIT;5032;26;;;;;5037;5;5038;1;5039;25;5034.5;2849.96875
1;946800;AMETHYSTS;10002;4;9996;1;9995;25;10004;1;10005;25;;;10003.0;8963.0
1;946900;STARFRUIT;5036;10;5031;31;;;5038;31;;;;;5037.0;2836.53125
1;946900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8971.0
1;947000;STARFRUIT;5031;22;;;;;5038;23;;;;;5034.5;2852.5625
1;947000;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;8971.0
1;947100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;8971.0
1;947100;STARFRUIT;5032;5;5031;22;;;5038;24;;;;;5035.0;2857.41015625
1;947200;STARFRUIT;5033;5;5032;28;;;5039;28;;;;;5036.0;2859.6484375
1;947200;AMETHYSTS;9995;28;;;;;9998;5;10005;28;;;9996.5;8971.0
1;947300;STARFRUIT;5033;26;;;;;5038;7;5039;1;5040;25;5035.5;2858.0
1;947300;AMETHYSTS;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;8979.0
1;947400;AMETHYSTS;9996;2;9995;22;;;10002;9;10004;2;10005;22;9999.0;8979.0
1;947400;STARFRUIT;5038;1;5037;5;5033;24;5040;24;;;;;5039.0;2858.0
1;947500;STARFRUIT;5034;8;5033;31;;;5036;3;5040;31;;;5035.0;2858.0
1;947500;AMETHYSTS;9998;6;9996;2;9995;29;10000;3;10004;2;10005;29;9999.0;8979.0
1;947600;STARFRUIT;5033;25;;;;;5038;5;5040;25;;;5035.5;2858.0
1;947600;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;8979.0
1;947700;STARFRUIT;5032;30;;;;;5039;30;;;;;5035.5;2858.0
1;947700;AMETHYSTS;9998;9;9996;2;9995;28;10004;2;10005;28;;;10001.0;8979.0
1;947800;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;8979.0
1;947800;STARFRUIT;5032;29;;;;;5039;29;;;;;5035.5;2858.0
1;947900;STARFRUIT;5032;28;;;;;5038;2;5039;26;;;5035.0;2858.0
1;947900;AMETHYSTS;9996;2;9995;26;;;10002;5;10004;2;10005;26;9999.0;8981.0
1;948000;STARFRUIT;5031;21;;;;;5038;21;;;;;5034.5;2858.0
1;948000;AMETHYSTS;9995;21;;;;;10002;6;10005;21;;;9998.5;8981.0
1;948100;STARFRUIT;5031;26;;;;;5036;4;5038;26;;;5033.5;2858.0
1;948100;AMETHYSTS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;8981.0
1;948200;AMETHYSTS;9996;2;9995;26;;;10002;1;10004;2;10005;26;9999.0;8981.0
1;948200;STARFRUIT;5032;28;;;;;5038;2;5039;26;;;5035.0;2858.0
1;948300;STARFRUIT;5032;1;5031;23;;;5036;1;5038;24;;;5034.0;2857.5234375
1;948300;AMETHYSTS;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;8981.0
1;948400;STARFRUIT;5032;24;;;;;5037;6;5038;1;5039;23;5034.5;2858.189453125
1;948400;AMETHYSTS;10002;3;9996;1;9995;23;10004;1;10005;23;;;10003.0;8981.0
1;948500;STARFRUIT;5033;1;5032;21;;;5035;6;5039;1;5040;21;5034.0;2861.96875
1;948500;AMETHYSTS;9998;10;9996;1;9995;21;10000;6;10004;1;10005;21;9999.0;8987.0
1;948600;AMETHYSTS;9995;20;;;;;10002;1;10005;20;;;9998.5;8987.0
1;948600;STARFRUIT;5033;20;;;;;5040;20;;;;;5036.5;2863.44140625
1;948700;STARFRUIT;5035;5;5034;25;;;5041;25;;;;;5038.0;2862.0
1;948700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;8987.0
1;948800;STARFRUIT;5035;29;;;;;5041;2;5042;27;;;5038.0;2862.0
1;948800;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;8987.0
1;948900;STARFRUIT;5041;1;5035;23;;;5042;23;;;;;5041.5;2862.0
1;948900;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;8987.0
1;949000;AMETHYSTS;9996;2;9995;23;;;10000;5;10004;2;10005;23;9998.0;8987.0
1;949000;STARFRUIT;5035;25;;;;;5038;5;5041;2;5042;23;5036.5;2862.0
1;949100;STARFRUIT;5035;28;;;;;5038;2;5041;1;5042;27;5036.5;2862.0
1;949100;AMETHYSTS;9996;1;9995;27;;;9998;1;10000;2;10004;1;9997.0;8987.0
1;949200;STARFRUIT;5036;3;5035;28;;;5041;1;5042;27;;;5038.5;2862.0
1;949200;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;8989.0
1;949300;STARFRUIT;5035;1;5034;21;;;5041;21;;;;;5038.0;2862.0
1;949300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;8991.0
1;949400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;8991.0
1;949400;STARFRUIT;5034;26;;;;;5041;26;;;;;5037.5;2862.0
1;949500;STARFRUIT;5034;2;5033;25;;;5040;27;;;;;5037.0;2862.0
1;949500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;8991.0
1;949600;AMETHYSTS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;8991.0
1;949600;STARFRUIT;5034;8;5033;29;;;5040;29;;;;;5037.0;2862.0
1;949700;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;8993.0
1;949700;STARFRUIT;5034;1;5033;22;;;5040;24;;;;;5037.0;2862.0
1;949800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;8993.0
1;949800;STARFRUIT;5033;20;;;;;5038;8;5040;20;;;5035.5;2862.0
1;949900;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;2862.0
1;949900;AMETHYSTS;9995;26;;;;;10002;1;10005;26;;;9998.5;8993.0
1;950000;AMETHYSTS;9998;7;9996;2;9995;29;10004;2;10005;29;;;10001.0;8993.0
1;950000;STARFRUIT;5040;1;5034;31;;;5041;31;;;;;5040.5;2862.0
1;950100;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;8994.0
1;950100;STARFRUIT;5034;30;;;;;5041;30;;;;;5037.5;2862.0
1;950200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;8994.0
1;950200;STARFRUIT;5033;29;;;;;5040;30;;;;;5036.5;2862.0
1;950300;STARFRUIT;5033;20;;;;;5038;6;5040;20;;;5035.5;2862.0
1;950300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;8994.0
1;950400;AMETHYSTS;9998;5;9996;2;9995;22;10004;2;10005;22;;;10001.0;8994.0
1;950400;STARFRUIT;5034;6;5033;24;;;5039;2;5040;22;;;5036.5;2862.0
1;950500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;8994.0
1;950500;STARFRUIT;5038;1;5034;2;5033;29;5040;29;;;;;5039.0;2862.0
1;950600;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;8994.0
1;950600;STARFRUIT;5032;25;;;;;5039;25;;;;;5035.5;2862.0
1;950700;STARFRUIT;5033;5;5032;23;;;5039;23;;;;;5036.0;2862.0
1;950700;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;8994.0
1;950800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;8994.0
1;950800;STARFRUIT;5033;25;;;;;5039;1;5040;24;;;5036.0;2862.0
1;950900;AMETHYSTS;10002;2;9996;1;9995;28;10004;1;10005;28;;;10003.0;8994.0
1;950900;STARFRUIT;5033;29;;;;;5040;29;;;;;5036.5;2862.0
1;951000;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;8998.0
1;951000;STARFRUIT;5033;23;;;;;5040;24;;;;;5036.5;2862.0
1;951100;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;2862.0
1;951100;AMETHYSTS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;8998.0
1;951200;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;9000.0
1;951200;STARFRUIT;5033;23;;;;;5040;23;;;;;5036.5;2862.0
1;951300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;9002.0
1;951300;STARFRUIT;5033;2;5032;28;;;5039;2;5040;28;;;5036.0;2862.0
1;951400;AMETHYSTS;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;9002.0
1;951400;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;2862.0
1;951500;STARFRUIT;5038;1;5034;8;5032;28;5040;28;;;;;5039.0;2862.0
1;951500;AMETHYSTS;9995;28;;;;;10002;8;10005;28;;;9998.5;9002.0
1;951600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;9002.0
1;951600;STARFRUIT;5033;7;5032;30;;;5039;32;;;;;5036.0;2862.0
1;951700;AMETHYSTS;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;9002.0
1;951700;STARFRUIT;5033;23;;;;;5034;7;5040;23;;;5033.5;2862.0
1;951800;STARFRUIT;5032;24;;;;;5039;24;;;;;5035.5;2874.77734375
1;951800;AMETHYSTS;10002;1;9995;24;;;10005;24;;;;;10003.5;9002.0
1;951900;STARFRUIT;5038;1;5032;21;;;5039;21;;;;;5038.5;2873.3984375
1;951900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;9004.0
1;952000;STARFRUIT;5032;26;;;;;5039;26;;;;;5035.5;2874.912109375
1;952000;AMETHYSTS;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;9004.0
1;952100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;9004.0
1;952100;STARFRUIT;5033;27;;;;;5039;2;5040;25;;;5036.0;2878.603515625
1;952200;STARFRUIT;5033;21;;;;;5040;21;;;;;5036.5;2879.671875
1;952200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;9016.0
1;952300;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;2879.880859375
1;952300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;9016.0
1;952400;STARFRUIT;5039;1;5034;1;5033;22;5040;22;;;;;5039.5;2881.3828125
1;952400;AMETHYSTS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;9016.0
1;952500;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;9016.0
1;952500;STARFRUIT;5039;1;5035;7;5034;21;5040;1;5041;20;;;5039.5;2886.224609375
1;952600;STARFRUIT;5034;1;5033;27;;;5039;5;5040;1;5041;27;5036.5;2887.986328125
1;952600;AMETHYSTS;9996;1;9995;27;;;10002;10;10004;1;10005;27;9999.0;9020.0
1;952700;STARFRUIT;5034;23;;;;;5040;2;5041;21;;;5037.0;2884.0
1;952700;AMETHYSTS;9998;1;9996;2;9995;21;10004;2;10005;21;;;10001.0;9022.0
1;952800;STARFRUIT;5034;31;;;;;5039;1;5040;2;5041;29;5036.5;2884.0
1;952800;AMETHYSTS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;9023.0
1;952900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;9025.0
1;952900;STARFRUIT;5034;25;;;;;5040;2;5041;23;;;5037.0;2884.0
1;953000;STARFRUIT;5035;8;5034;27;;;5040;2;5041;25;;;5037.5;2884.0
1;953000;AMETHYSTS;10002;4;9996;2;9995;25;10004;2;10005;25;;;10003.0;9025.0
1;953100;STARFRUIT;5038;4;5034;20;;;5039;7;5041;20;;;5038.5;2884.0
1;953100;AMETHYSTS;10002;3;9998;3;9995;20;10005;20;;;;;10003.5;9031.0
1;953200;STARFRUIT;5035;1;5034;21;;;5041;22;;;;;5038.0;2884.0
1;953200;AMETHYSTS;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;9031.0
1;953300;AMETHYSTS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;9031.0
1;953300;STARFRUIT;5035;24;;;;;5041;1;5042;23;;;5038.0;2884.0
1;953400;STARFRUIT;5041;1;5035;28;;;5042;28;;;;;5041.5;2884.0
1;953400;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;9033.0
1;953500;STARFRUIT;5040;1;5036;6;5035;24;5042;24;;;;;5041.0;2884.0
1;953500;AMETHYSTS;9998;6;9995;24;;;10005;24;;;;;10001.5;9033.0
1;953600;STARFRUIT;5035;31;;;;;5040;5;5041;1;5042;30;5037.5;2884.0
1;953600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;9034.0
1;953700;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;9034.0
1;953700;STARFRUIT;5040;1;5036;4;5035;25;5042;25;;;;;5041.0;2884.0
1;953800;STARFRUIT;5035;2;5034;27;;;5041;29;;;;;5038.0;2884.0
1;953800;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;9034.0
1;953900;STARFRUIT;5034;30;;;;;5041;30;;;;;5037.5;2885.462890625
1;953900;AMETHYSTS;10002;3;9996;1;9995;29;10004;1;10005;29;;;10003.0;9036.0
1;954000;STARFRUIT;5034;22;;;;;5035;1;5039;6;5041;22;5034.5;2885.5029296875
1;954000;AMETHYSTS;9995;22;;;;;10002;6;10005;22;;;9998.5;9040.0
1;954100;AMETHYSTS;9995;20;;;;;9998;1;10005;20;;;9996.5;9042.0
1;954100;STARFRUIT;5034;20;;;;;5039;6;5041;20;;;5036.5;2893.98046875
1;954200;STARFRUIT;5034;25;;;;;5041;25;;;;;5037.5;2893.28515625
1;954200;AMETHYSTS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;9044.0
1;954300;STARFRUIT;5034;30;;;;;5040;1;5041;29;;;5037.0;2891.123046875
1;954300;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;9044.0
1;954400;STARFRUIT;5034;21;;;;;5041;21;;;;;5037.5;2891.40234375
1;954400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;9044.0
1;954500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;9044.0
1;954500;STARFRUIT;5034;7;5033;23;;;5040;2;5041;23;;;5037.0;2890.04296875
1;954600;STARFRUIT;5034;29;;;;;5041;29;;;;;5037.5;2891.330078125
1;954600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;9044.0
1;954700;STARFRUIT;5033;30;;;;;5040;30;;;;;5036.5;2895.0
1;954700;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;9044.0
1;954800;STARFRUIT;5033;28;;;;;5034;6;5040;30;;;5033.5;2895.0
1;954800;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;9044.0
1;954900;AMETHYSTS;10002;4;9995;28;;;10005;28;;;;;10003.5;9044.0
1;954900;STARFRUIT;5033;28;;;;;5040;28;;;;;5036.5;2909.279296875
1;955000;STARFRUIT;5033;26;;;;;5039;2;5040;24;;;5036.0;2907.69140625
1;955000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;9050.0
1;955100;STARFRUIT;5033;21;;;;;5038;6;5040;21;;;5035.5;2907.3203125
1;955100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;9050.0
1;955200;STARFRUIT;5033;27;;;;;5036;2;5040;27;;;5034.5;2907.5859375
1;955200;AMETHYSTS;9995;27;;;;;10000;2;10005;27;;;9997.5;9050.0
1;955300;AMETHYSTS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;9050.0
1;955300;STARFRUIT;5038;1;5033;31;;;5040;31;;;;;5039.0;2908.46875
1;955400;STARFRUIT;5033;28;;;;;5039;2;5040;26;;;5036.0;2909.28125
1;955400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;9050.0
1;955500;STARFRUIT;5033;1;5032;24;;;5037;3;5039;25;;;5035.0;2908.57421875
1;955500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;9050.0
1;955600;STARFRUIT;5033;27;;;;;5040;27;;;;;5036.5;2910.1171875
1;955600;AMETHYSTS;9995;27;;;;;10002;1;10005;27;;;9998.5;9050.0
1;955700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;9050.0
1;955700;STARFRUIT;5032;22;;;;;5039;22;;;;;5035.5;2908.49609375
1;955800;STARFRUIT;5035;4;5033;2;5032;24;5039;24;;;;;5037.0;2907.51953125
1;955800;AMETHYSTS;10000;4;9996;2;9995;22;10004;2;10005;22;;;10002.0;9050.0
1;955900;STARFRUIT;5033;24;;;;;5040;24;;;;;5036.5;2909.271484375
1;955900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;9050.0
1;956000;STARFRUIT;5033;2;5032;24;;;5039;26;;;;;5036.0;2908.873046875
1;956000;AMETHYSTS;9996;2;9995;24;;;10002;7;10004;2;10005;24;9999.0;9050.0
1;956100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;9050.0
1;956100;STARFRUIT;5033;23;;;;;5040;23;;;;;5036.5;2909.7890625
1;956200;STARFRUIT;5032;25;;;;;5039;25;;;;;5035.5;2909.0
1;956200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;9050.0
1;956300;STARFRUIT;5032;6;5031;29;;;5038;29;;;;;5035.0;2887.40625
1;956300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;9050.0
1;956400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;9050.0
1;956400;STARFRUIT;5031;27;;;;;5036;4;5038;27;;;5033.5;2877.9140625
1;956500;STARFRUIT;5031;29;;;;;5034;3;5038;29;;;5032.5;2877.6328125
1;956500;AMETHYSTS;9996;1;9995;28;;;10000;3;10004;1;10005;28;9998.0;9050.0
1;956600;STARFRUIT;5036;1;5031;23;;;5037;2;5038;21;;;5036.5;2873.21875
1;956600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;9050.0
1;956700;STARFRUIT;5030;21;;;;;5037;21;;;;;5033.5;2869.7734375
1;956700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;9052.0
1;956800;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;9052.0
1;956800;STARFRUIT;5037;1;5031;22;;;5038;22;;;;;5037.5;2884.109375
1;956900;STARFRUIT;5031;30;;;;;5038;30;;;;;5034.5;2904.90234375
1;956900;AMETHYSTS;9998;1;9995;30;;;10005;30;;;;;10001.5;9052.0
1;957000;STARFRUIT;5030;30;;;;;5037;30;;;;;5033.5;2900.7265625
1;957000;AMETHYSTS;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;9052.0
1;957100;STARFRUIT;5032;2;5031;22;;;5038;22;;;;;5035.0;2906.890625
1;957100;AMETHYSTS;9998;3;9995;22;;;10005;22;;;;;10001.5;9059.0
1;957200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;9059.0
1;957200;STARFRUIT;5031;28;;;;;5036;1;5038;28;;;5033.5;2912.9375
1;957300;STARFRUIT;5032;22;;;;;5038;2;5039;20;;;5035.0;2924.734375
1;957300;AMETHYSTS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;9059.0
1;957400;STARFRUIT;5032;31;;;;;5038;2;5039;29;;;5035.0;2928.21875
1;957400;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;9061.0
1;957500;STARFRUIT;5031;30;;;;;5038;30;;;;;5034.5;2919.046875
1;957500;AMETHYSTS;9998;10;9995;30;;;10005;30;;;;;10001.5;9061.0
1;957600;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;9061.0
1;957600;STARFRUIT;5032;29;;;;;5038;1;5039;28;;;5035.0;2928.21875
1;957700;STARFRUIT;5032;30;;;;;5039;30;;;;;5035.5;2929.1171875
1;957700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;9061.0
1;957800;STARFRUIT;5032;25;;;;;5035;4;5038;2;5039;23;5033.5;2926.1953125
